uri
http://dbpedia.org/resource/Baba_Ali
http://dbpedia.org/resource/Cardis_Cardell_Willis
http://dbpedia.org/resource/Steve_Sweeney
http://dbpedia.org/resource/Tony_Martin_(comedian)
http://dbpedia.org/resource/Timothy_Conigrave
http://dbpedia.org/resource/Bob_Saget
http://dbpedia.org/resource/Frank_Suero
http://dbpedia.org/resource/Sam_Hammington
http://dbpedia.org/resource/Dan_Mintz
http://dbpedia.org/resource/Matt_Morgan_(comedian)
http://dbpedia.org/resource/Zach_Galifianakis
http://dbpedia.org/resource/Tony_Deyo
http://dbpedia.org/resource/Chris_Dangerfield_(comedian)
http://dbpedia.org/resource/Bill_Saluga
http://dbpedia.org/resource/David_Frye
http://dbpedia.org/resource/Vince_Dantona
http://dbpedia.org/resource/Tim_Young_(comedian)
http://dbpedia.org/resource/Richard_Blackwood
http://dbpedia.org/resource/Flip_Wilson
http://dbpedia.org/resource/J._Anthony_Brown
http://dbpedia.org/resource/Dave_Hill_(comedian)
http://dbpedia.org/resource/Bert_Gabriëls
http://dbpedia.org/resource/Yakov_Smirnoff
http://dbpedia.org/resource/Jamie_Kennedy
http://dbpedia.org/resource/Jon_Kenny
http://dbpedia.org/resource/Garik_Martirosyan
http://dbpedia.org/resource/Tom_&_Olly
http://dbpedia.org/resource/Wim_Sonneveld
http://dbpedia.org/resource/Preacher_Moss
http://dbpedia.org/resource/David_Granirer
http://dbpedia.org/resource/Andy_Lee_(comedian)
http://dbpedia.org/resource/Jim_Davidson
http://dbpedia.org/resource/Tim_Mills_(actor)
http://dbpedia.org/resource/Martin_Lawrence
http://dbpedia.org/resource/Skip_Stephenson
http://dbpedia.org/resource/Terry_Mynott
http://dbpedia.org/resource/Lewis_Black
http://dbpedia.org/resource/Chelsea_Peretti
http://dbpedia.org/resource/John_Oliver_(comedian)
http://dbpedia.org/resource/Judy_Carter
http://dbpedia.org/resource/Ken_Dodd
http://dbpedia.org/resource/Steve_Martin
http://dbpedia.org/resource/Ron_White
http://dbpedia.org/resource/Jessimae_Peluso
http://dbpedia.org/resource/Chris_Corcoran
http://dbpedia.org/resource/Erik_Hokkanen
http://dbpedia.org/resource/Javone_Prince
http://dbpedia.org/resource/Saffron_Herndon
http://dbpedia.org/resource/Simon_King_(comedian)
http://dbpedia.org/resource/Phil_Silvers
http://dbpedia.org/resource/Jody_Rigby
http://dbpedia.org/resource/Darryl_Lenox
http://dbpedia.org/resource/Umar_Rana
http://dbpedia.org/resource/Stephen_Colbert
