Column1,Column2
http://dbpedia.org/resource/Elwell_Stephen_Otis,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/George_Edwards_(Australian_politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Joe_Schwarz,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Gianni_Baget_Bozzo,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/George_Kerevan,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Bill_Bourke,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Josef_Kaizl,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Leung_Kwok-hung,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Catherine_Vautrin,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Samuel_Akintola,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ernest_Perley,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Otto_of_Stolberg-Wernigerode,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Franz_BlÃ¼cher,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Martha_ChÃ¡vez,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ross_Vasta,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henry_Watkins_Allen,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Vittorio_Sgarbi,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Kellian_Whaley,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/AnÃ­bal_Acevedo_VilÃ¡,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Hampden_Burnham,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Charles_N._Brumm,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Luigi_de_Magistris_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Roel_Degamo,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Jim_Jones_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Muhammad_Amin_Bughra,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Alain_Lambert,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Michael_J._Michot,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Toby_Morris,http://dbpedia.org/ontology/militaryRank
http://dbpedia.org/resource/Komla_Agbeli_Gbedemah,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/HÃ¼samettin_Ã–zkan,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Morrison_Mann_MacBride,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Marco_Formentini_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/David_Charleston,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Guillermo_Endara,http://dbpedia.org/ontology/party
