Column1,Column2
http://dbpedia.org/resource/Murad_III,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Jonathan_Reis,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/James_Fowler_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Nawapol_Tantraseni,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mehmet_Bekaroğlu,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Drew_Gooden,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Nick_Collison,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Thomas_Goodaire,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Amílcar_Cabral,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Emmanuel_Damongo-Dadet,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Kenneth_MacKenna,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Einion_Wan,http://dbpedia.org/ontology/country
"http://dbpedia.org/resource/Charles_II,_Margrave_of_Baden-Durlach",http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Thomas_Hinton_(printer),http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Thadeo_Ouano,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Fuad_Gazibegović,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Francisco_García_(basketball),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Rui_Bento,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Brian_North_Lee,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Mae_Murray,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Marc_Hornschuh,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Vitali_Klitschko,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Bolo_Perdue,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/James_White_(basketball),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Moshe_Sharett,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Ákos_Keller,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Lauren_Bacall,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Celestino_Iriarte_Miró,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Myles_Turner_(basketball),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Kazimierz_Moskal_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Richard_Sherry,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Yuri_Dyadyuk,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Frank_McAvoy,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Bai_Yuefeng,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mark_Lillis,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mohd_Fandi_Othman,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Konstantin_Pavlyuchenko,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Savka_Dabčević-Kučar,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Walter_Q._Gresham,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Walter_Q._Gresham,http://dbpedia.org/ontology/party
"http://dbpedia.org/resource/Danny_Ward_(footballer,_born_1990)",http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ratliff_Boon,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ashley_Hemmings,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Shamell_Stallworth,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Joshua_Browder,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Joe_Graboski,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Tommy_Higginson,http://dbpedia.org/ontology/position
