Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Luna_Leopold,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Stephen_I_of_Hungary,deathPlace,City,dbot_rules,**
http://dbpedia.org/resource/Raymond_E._Goldstein,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Glen_Culler,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Glen_Culler,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Ramón_González_Valencia,birthPlace,Municipalities_of_Colombia,dbot_rules,**
http://dbpedia.org/resource/Thomas_Gallen,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Thomas_Gallen,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Thomas_Gallen,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Dave_Norris_(Louisiana_politician),almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Marc_Bolland,birthPlace,List_of_cities_in_the_Netherlands_by_province,dbot_rules,**
http://dbpedia.org/resource/Marc_Bolland,birthPlace,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Joseph_M._McShane,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Jwaundace_Candece,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/John_D._Anderson,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/John_D._Anderson,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/John_D._Anderson,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Alex_Morgan,birthPlace,California,dbot_rules,**
http://dbpedia.org/resource/Mark_McElroy,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Andy_Bryant,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Daniel_W._Herzog,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Brandy_Talore,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Diunna_Greenleaf,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Matt_Dean,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Jason_Zumwalt,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Matt_Barnes_(baseball),birthPlace,New_England_town,dbot_rules,**
http://dbpedia.org/resource/Travis_Wood,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Pete_Rouse,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Kenneth_C._Catania,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Kenneth_C._Catania,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Morey_Leonard_Sear,birthPlace,Consolidated_city-county,dbot_rules,**
