uri
http://dbpedia.org/resource/Tom_Barker_(basketball)
http://dbpedia.org/resource/Geron_Johnson
http://dbpedia.org/resource/Nikola_Cvetinović
http://dbpedia.org/resource/Danielle_Robinson
http://dbpedia.org/resource/Willy_Hernangómez
http://dbpedia.org/resource/Filip_Videnov
http://dbpedia.org/resource/Maurice_Harkless
http://dbpedia.org/resource/Anthony_Carter
http://dbpedia.org/resource/Mo_Williams
"http://dbpedia.org/resource/Reggie_Jackson_(basketball,_born_1973)"
http://dbpedia.org/resource/John_Fairchild
http://dbpedia.org/resource/Robert_Arnold_(basketball)
http://dbpedia.org/resource/Jerrod_Mustaf
http://dbpedia.org/resource/Karima_Christmas
http://dbpedia.org/resource/Maurice_Cheeks
http://dbpedia.org/resource/D'or_Fischer
http://dbpedia.org/resource/Roberto_Kovac
http://dbpedia.org/resource/Julyan_Stone
http://dbpedia.org/resource/Bill_Laimbeer
http://dbpedia.org/resource/Steve_Hamer
http://dbpedia.org/resource/Augustus_Gilchrist
http://dbpedia.org/resource/Ivan_Harris
http://dbpedia.org/resource/Ethan_Wragge
http://dbpedia.org/resource/Jason_Crowe_(basketball)
http://dbpedia.org/resource/Aaron_McKie
http://dbpedia.org/resource/André_Roberson
http://dbpedia.org/resource/Paratene_McLeod
http://dbpedia.org/resource/Sugar_Rodgers
http://dbpedia.org/resource/Charlie_Westbrook
http://dbpedia.org/resource/Petteri_Koponen
http://dbpedia.org/resource/Chris_Udofia
http://dbpedia.org/resource/Simone_Berti
http://dbpedia.org/resource/Christopher_McNaughton
http://dbpedia.org/resource/Nico_Salva
http://dbpedia.org/resource/Quinton_Hosley
http://dbpedia.org/resource/Jemeil_Rich
http://dbpedia.org/resource/Thanasis_Antetokounmpo
http://dbpedia.org/resource/Ronnie_Lester
http://dbpedia.org/resource/Lloyd_Sharrar
http://dbpedia.org/resource/Jordan_Railey
http://dbpedia.org/resource/Jure_Balažič
http://dbpedia.org/resource/Angel_Goodrich
http://dbpedia.org/resource/Randy_Dilay
http://dbpedia.org/resource/Greg_Ostertag
http://dbpedia.org/resource/Judit_Jakab
http://dbpedia.org/resource/Hector_Calma
http://dbpedia.org/resource/Mia_Newley
http://dbpedia.org/resource/Ruth_Riley
http://dbpedia.org/resource/Eddie_Mast
http://dbpedia.org/resource/Axel_Toupane
http://dbpedia.org/resource/Bas_Veenstra
http://dbpedia.org/resource/Jordi_Fernández
http://dbpedia.org/resource/Zisis_Sarikopoulos
http://dbpedia.org/resource/Maurice_Taylor
http://dbpedia.org/resource/Goran_Dragić
http://dbpedia.org/resource/Dave_Johnson_(basketball)
http://dbpedia.org/resource/Jazwyn_Cowan
http://dbpedia.org/resource/Patric_Young
http://dbpedia.org/resource/Antoine_Diot
http://dbpedia.org/resource/Egidijus_Dimša
http://dbpedia.org/resource/Jerome_Dyson
http://dbpedia.org/resource/Sir'Dominic_Pointer
http://dbpedia.org/resource/Levy_Middlebrooks
http://dbpedia.org/resource/Krešimir_Lončar
http://dbpedia.org/resource/Boštjan_Nachbar
http://dbpedia.org/resource/Scotty_Steagall
http://dbpedia.org/resource/Drew_Gooden
http://dbpedia.org/resource/Vic_Manuel
http://dbpedia.org/resource/York_Larese
http://dbpedia.org/resource/Nick_Collison
http://dbpedia.org/resource/Joey_Dorsey
http://dbpedia.org/resource/Ana_Božić
http://dbpedia.org/resource/Alex_Stepheson
http://dbpedia.org/resource/Matthew_Dellavedova
http://dbpedia.org/resource/Aerick_Sanders
http://dbpedia.org/resource/Kevin_Owens_(basketball)
http://dbpedia.org/resource/Francisco_García_(basketball)
"http://dbpedia.org/resource/Jason_Williams_(basketball,_born_1975)"
http://dbpedia.org/resource/Slaven_Čupković
http://dbpedia.org/resource/Sampson_Carter
http://dbpedia.org/resource/Ray_Turner_(basketball)
http://dbpedia.org/resource/Rodney_McGruder
http://dbpedia.org/resource/James_White_(basketball)
http://dbpedia.org/resource/Reggie_Redding
http://dbpedia.org/resource/Tate_Armstrong
http://dbpedia.org/resource/Elden_Campbell
http://dbpedia.org/resource/Myles_Turner_(basketball)
http://dbpedia.org/resource/Doğuş_Balbay
http://dbpedia.org/resource/Terence_Dials
http://dbpedia.org/resource/Shamell_Stallworth
http://dbpedia.org/resource/István_Németh
http://dbpedia.org/resource/Cliff_Levingston
http://dbpedia.org/resource/Em_Bryant
http://dbpedia.org/resource/Mark_Sibley
"http://dbpedia.org/resource/Mike_Brown_(basketball,_born_1963)"
http://dbpedia.org/resource/Larry_Fogle
http://dbpedia.org/resource/Terrell_Lyday
http://dbpedia.org/resource/Nelbert_Omolon
http://dbpedia.org/resource/Darius_Paul
http://dbpedia.org/resource/Eric_McWilliams
http://dbpedia.org/resource/Barbara_Turner_(basketball)
http://dbpedia.org/resource/Stu_Douglass
http://dbpedia.org/resource/Brandon_Ashley
http://dbpedia.org/resource/Jarron_Collins
http://dbpedia.org/resource/Ron_Watts
http://dbpedia.org/resource/Vladimir_Ivelja
http://dbpedia.org/resource/David_Doblas
http://dbpedia.org/resource/Steve_Harris_(basketball)
http://dbpedia.org/resource/JaMychal_Green
http://dbpedia.org/resource/Johnny_Taylor_(basketball)
http://dbpedia.org/resource/Konrad_Wysocki
http://dbpedia.org/resource/Gus_Bailey
http://dbpedia.org/resource/Jamaal_Magloire
http://dbpedia.org/resource/Brendan_Winters
http://dbpedia.org/resource/Sharrod_Ford
http://dbpedia.org/resource/Erick_Green
http://dbpedia.org/resource/Ozell_Wells
http://dbpedia.org/resource/Kayla_Pedersen
http://dbpedia.org/resource/Mitja_Nikolić
http://dbpedia.org/resource/Jake_Odum
http://dbpedia.org/resource/Jeremy_Lamb
http://dbpedia.org/resource/Vanessa_Hayden_(basketball)
http://dbpedia.org/resource/Vlatko_Vladičevski
http://dbpedia.org/resource/Harry_Boykoff
