Column1,Column2
http://dbpedia.org/resource/Madgaon_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Hubert_H._Humphrey_Metrodome,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Waterbury_Branch,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Waterbury_Branch,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kisei_Main_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Kisei_Main_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kemp_Town_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Mission_City_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Mission_City_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Lower_Parel_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Lower_Parel_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Barauniâ€“Katihar_section,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Ara_Damansara_LRT_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Ara_Damansara_LRT_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Stadiumâ€“Chinatown_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Stadiumâ€“Chinatown_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Oakham_to_Kettering_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Ingula_Pumped_Storage_Scheme,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/West_of_Duddon_Sands_Wind_Farm,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Mendlesham_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Dunston_Power_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Castel,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Castel,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Scott_Road_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Scott_Road_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Chesterfield_Central_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Vadodara_Junction_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Vadodara_Junction_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Kalamboli_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kalamboli_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Gare_d'Eu-la_Mouillette,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_d'Eu-la_Mouillette,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Budgam_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Budgam_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Isleta_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Isleta_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Mongstad_Power_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/HaYarkon_96,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Perambur_Loco_Works_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Perambur_Loco_Works_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Arnhem_Centraal_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Arnhem_Centraal_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Khurai_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Khurai_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Calder_Race_Course,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Hopton-on-Sea_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Rosenheimâ€“Salzburg_railway,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Rosenheimâ€“Salzburg_railway,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Cheras_LRT_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Cheras_LRT_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/North_Jersey_Coast_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Ringwood_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Domingo_Faustino_Sarmiento_Railway,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Basin_Bridge_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Basin_Bridge_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Dehradun_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Dehradun_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Old_Oak_Common_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Stella_power_stations,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Howrahâ€“New_Jalpaiguri_line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/St._Thomas_Mount_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/St._Thomas_Mount_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Liverpool_Lime_Street_railway_station,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Chard_Branch_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kansai_Main_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Hartfield_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Nanao_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/PO_CorrÃ¨ze,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Yards_Creek_Generating_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Portside_Tower,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Cranleigh_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Aarhus-Randers_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Midland_Main_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Gare_de_Saint-Nazaire,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Saint-Nazaire,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Holkham_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Welbeck_Abbey,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kinrara_BK5_LRT_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kinrara_BK5_LRT_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Wawel_Castle,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Newington_(Edinburgh)_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/707_17th_Street,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Chadstone_Shopping_Centre,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Fichtelberg_Railway,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Cotton_Green_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Cotton_Green_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/New_Guildford_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Manchester_Oxford_Road_railway_station,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Turbhe_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Turbhe_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Somerset_and_Dorset_Joint_Railway,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Chepoix,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Chepoix,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Yorkdale_Shopping_Centre,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Samastipur-Muzaffarpur_section,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Walter_Rand_Transportation_Center,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Walter_Rand_Transportation_Center,http://dbpedia.org/ontology/owningOrganisation
"http://dbpedia.org/resource/Line_4,_Hangzhou_Metro",http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Ã˜stfold_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Kalwa_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kalwa_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/ChÅ«Å_Main_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Tiruchirapalli_Rock_Fort,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Perambur_Carriage_Works_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Perambur_Carriage_Works_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Denton_Halt_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/The_Colosseum_at_Caesars_Palace,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Ambarnath_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Ambarnath_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Brookland_Halt_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Penmanshiel_Tunnel,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/WilanÃ³w_Palace,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Biarritz,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Biarritz,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Gare_de_Picquigny,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Picquigny,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Dublinâ€“Navan_railway_line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Grand_Stade_de_Casablanca,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/The_Shops_at_Mission_Viejo,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Eleven_Madison_Park,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/North_Side_Main_Line_(CTA),http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Brighton_Beach_Generating_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Sturges_Road_Railway_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Sturges_Road_Railway_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Smeeth_Road_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Woincourt,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Woincourt,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Camp_Sharpe,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Chicago_Subdivision,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Chhatrapati_Shivaji_Terminus__60px%7Cleft%7Clink=Mumbai_Suburban_Railway_Chhatrapati__1,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Chhatrapati_Shivaji_Terminus__60px%7Cleft%7Clink=Mumbai_Suburban_Railway_Chhatrapati__1,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Byculla_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Byculla_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Sant_AdriÃ _de_BesÃ²s_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Sant_AdriÃ _de_BesÃ²s_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/ProvenÃ§aâ€“Diagonal_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/ProvenÃ§aâ€“Diagonal_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Val_de_Fontenay_(Paris_RER),http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Val_de_Fontenay_(Paris_RER),http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Thirumalai_Nayakkar_Mahal,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Siri_Fort_Auditorium,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Saint-Cloud,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Saint-Cloud,http://dbpedia.org/ontology/owningOrganisation
"http://dbpedia.org/resource/Falaknuma_â€“_Secunderabad_route_(MMTS,_Hyderabad)",http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Liverpool_to_Manchester_Lines,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Damai_LRT_Station_(Malaysia),http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Damai_LRT_Station_(Malaysia),http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Korattur_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Korattur_railway_station,http://dbpedia.org/ontology/owningOrganisation
"http://dbpedia.org/resource/Island_Shangri-La,_Hong_Kong",http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Watchingwell_Halt_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Padi_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Padi_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Michigan_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Eketahuna_Railway_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Eketahuna_Railway_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Eldon_Square_Shopping_Centre,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Karolyi_Ranch,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Tribeca_Grill,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Bramber_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gorleston_Links_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Panmure_Railway_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Panmure_Railway_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/South_Wales_Main_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Whitstone_and_Bridgerule_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Blackhorse_Road_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Hatfield_Aerodrome,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Corton_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kingsland_Railway_Station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kingsland_Railway_Station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Camden_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Meenambakkam_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Meenambakkam_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Snettisham_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Mumbaiâ€“Chennai_line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Second_Avenue_Subway,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/West_County_Center,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Antwerpâ€“Lage_Zwaluwe_railway,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Camp_Hill_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Gare_de_Namps-Quevauvillers,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Namps-Quevauvillers,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Hinkley_Point_A_nuclear_power_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Mennessis,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Gare_de_Mennessis,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Howrahâ€“Nagpurâ€“Mumbai_line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Montauk_Branch,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/JR_Kobe_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/RAF_Gatow,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/VÃ¥lerenga_Line,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Normal_Park_branch_(CTA),http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Bonney_Field,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Fredericiaâ€“Ã…rhus_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Tiruvallur_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Tiruvallur_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Comcast_Innovation_and_Technology_Center,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Sportcomplex_Varkenoord,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Wadi_Junction_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Wadi_Junction_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Leeds_Central_railway_station,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Bijbehara_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Bijbehara_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Jabalpurâ€“Bhusaval_section,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Raikabag_Palace_Junction_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Raikabag_Palace_Junction_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Fen_Line,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Grand_Chord,http://dbpedia.org/ontology/operatedBy
http://dbpedia.org/resource/Westfield_Broward,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Vithalwadi_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Vithalwadi_railway_station,http://dbpedia.org/ontology/owningOrganisation
http://dbpedia.org/resource/Calbourne_&_Shalfleet_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Her_Majesty's_Theatre,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kattankulathur_railway_station,http://dbpedia.org/ontology/owner
http://dbpedia.org/resource/Kattankulathur_railway_station,http://dbpedia.org/ontology/owningOrganisation
