Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Arona_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/National_Museum_of_Commercial_Aviation,location,City,dbot_rules,**
http://dbpedia.org/resource/Hashimoto_Station_(Wakayama),servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Xiaobitan_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Sheerness_Generating_Station,owner,Public_company,dbot_rules,**
"http://dbpedia.org/resource/Union_Station_(Washington,_D.C.)",type,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Augsburg_Hauptbahnhof,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Augsburg_Hauptbahnhof,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Joint_Base_Charleston,location,City,dbot_rules,**
http://dbpedia.org/resource/Sakaisuji-Hommachi_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Machadinho_Hydroelectric_Power_Plant,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Kassel_Hauptbahnhof,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Kassel_Hauptbahnhof,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Union_Pearson_Express,location,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Vercelli_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Reggio_di_Calabria_Centrale_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Ōji_Station_(Nara),servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Osborne_Power_Station,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Bari_Mungivacca_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Boeing_Field,location,City,dbot_rules,**
http://dbpedia.org/resource/London_Array,owner,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/St._Ignatius_High_School_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Touqianzhuang_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Yards_Creek_Generating_Station,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/133rd_Street_(Manhattan),location,Borough_(New_York_City),dbot_rules,**
http://dbpedia.org/resource/Shuanggang_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
