Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Guiyang–Guangzhou_High-Speed_Railway,location,City,85,**
http://dbpedia.org/resource/Gilsey_House,location,City,85,1
http://dbpedia.org/resource/Padang_Besar_railway_station,owningOrganisation,PublicTransitSystem,85,**
http://dbpedia.org/resource/Cotai_Arena,location,Country,85,**
http://dbpedia.org/resource/IND_Concourse_Line,location,City,85,**
http://dbpedia.org/resource/Bialystoker_Synagogue,location,City,85,1
http://dbpedia.org/resource/Government_Center_station_(Miami),type,PublicTransit104018951,85,**
http://dbpedia.org/resource/Nitzana_Border_Crossing,locatedInArea,Country,85,**
http://dbpedia.org/resource/One_Worldwide_Plaza,location,City,85,1
http://dbpedia.org/resource/Kanin-Sella_Nevea_Ski_Resort,location,Country,85,**
http://dbpedia.org/resource/Bansagar_Dam,location,City,85,**
http://dbpedia.org/resource/St._Anthony_of_Padua_Church_(Bronx),location,City,85,1
http://dbpedia.org/resource/Svinesund_Bridge,locatedInArea,Country,85,**
http://dbpedia.org/resource/St._Paul's_Chapel,location,City,85,1
http://dbpedia.org/resource/Macao_Tea_Culture_House,location,Country,85,**
http://dbpedia.org/resource/Lever_House,location,City,85,1
http://dbpedia.org/resource/69th_Regiment_Armory,location,City,85,1
http://dbpedia.org/resource/Buenavista_Station,owningOrganisation,PublicTransitSystem,85,**
http://dbpedia.org/resource/Hostos_Center_for_the_Arts_&_Culture,location,City,85,1
http://dbpedia.org/resource/Main_Line_of_Public_Works__Western_Division-Pennsylvania_Canal__1,location,Town,85,**
http://dbpedia.org/resource/Mariehamn_Airport,location,Country,85,**
http://dbpedia.org/resource/Sullivan_Street,location,City,85,1
http://dbpedia.org/resource/Navajo_Generating_Station,owner,GovernmentAgency,85,**
http://dbpedia.org/resource/Christopher_Street,location,City,85,1
http://dbpedia.org/resource/CBGB,location,City,85,1
http://dbpedia.org/resource/Fells_Connector_Parkways,location,City,85,**
http://dbpedia.org/resource/Westfield_Valley_Fair,location,City,85,**
"http://dbpedia.org/resource/St._Frances_of_Rome's_Church_(Bronx,_New_York)",location,City,85,1
http://dbpedia.org/resource/St._Clare_of_Assisi's_Church_(Bronx),location,City,85,1
http://dbpedia.org/resource/The_Tokyo_Towers,location,City,85,**
http://dbpedia.org/resource/Sarayönü_Square,location,Country,85,**
http://dbpedia.org/resource/2_Horatio_Street,location,City,85,1
http://dbpedia.org/resource/Macy's_Herald_Square,location,City,85,1
http://dbpedia.org/resource/250_South_Street,location,City,85,1
http://dbpedia.org/resource/Coney_Island_Cyclone__Roller_Coaster__1,location,City,85,1
"http://dbpedia.org/resource/Svalbard_Airport,_Longyear",location,Country,85,**
http://dbpedia.org/resource/55_Wall_Street,location,City,85,1
http://dbpedia.org/resource/Waldorf_Astoria_New_York,location,City,85,1
http://dbpedia.org/resource/Sultan_Iskandar_Building,owner,GovernmentAgency,85,**
http://dbpedia.org/resource/Blue_Condominium,location,City,85,1
http://dbpedia.org/resource/Zeckendorf_Towers,location,City,85,1
http://dbpedia.org/resource/Madison_Square_Garden_(1890),location,City,85,1
http://dbpedia.org/resource/Landry-Walker_College_and_Career_Preparatory_High_School,location,City,85,**
http://dbpedia.org/resource/Brooklyn_Borough_Hall,location,City,85,1
http://dbpedia.org/resource/Admiral's_House,location,City,85,1
"http://dbpedia.org/resource/St._Mary's_Church_(Grand_Street,_Manhattan)",location,City,85,1
http://dbpedia.org/resource/Garfield_Park_branch_(CTA),location,City,85,**
http://dbpedia.org/resource/Ottendorfer_Public_Library_and_Stuyvesant_Polyclinic_Hospital,location,City,85,1
http://dbpedia.org/resource/Hotel_Claridge,location,City,85,1
http://dbpedia.org/resource/Mansfield_Hollow_Lake__Mansfield_Hollow_Dam__1,location,Town,85,**
"http://dbpedia.org/resource/St._Jerome's_Church_(Bronx,_New_York)",location,City,85,1
http://dbpedia.org/resource/Fort_Tryon_Park,location,City,85,1
http://dbpedia.org/resource/Zabriskie_Gallery,location,City,85,1
http://dbpedia.org/resource/Thousand_Islands_Bridge,locatedInArea,Country,85,**
http://dbpedia.org/resource/Belgian_railway_line_37,location,Country,85,**
http://dbpedia.org/resource/Erasmus_Hall_High_School,location,City,85,1
http://dbpedia.org/resource/Recreation_Park_(Pittsburgh),location,City,85,**
http://dbpedia.org/resource/Andrew_Freedman_Home,location,City,85,1
http://dbpedia.org/resource/Shree_Durbar,location,City,85,**
http://dbpedia.org/resource/287_Broadway,location,City,85,1
http://dbpedia.org/resource/Avenue_D_(Manhattan),location,City,85,1
http://dbpedia.org/resource/York_Avenue_/_Sutton_Place,location,City,85,1
http://dbpedia.org/resource/Fushimi_Castle,location,City,85,**
http://dbpedia.org/resource/LG_Champion's_Park,location,City,85,**
http://dbpedia.org/resource/Hoboken_–_33rd_Street,location,City,85,**
http://dbpedia.org/resource/Avenida_Doutor_Mário_Soares,location,Country,85,**
http://dbpedia.org/resource/Museum_of_Death,location,City,85,**
http://dbpedia.org/resource/Hearst_Tower_(Manhattan),location,City,85,1
http://dbpedia.org/resource/The_Stratford_Residences,location,City,85,**
http://dbpedia.org/resource/Circumferential_Road_5–Ortigas_Avenue_Interchange,location,City,85,**
"http://dbpedia.org/resource/The_Market_Place_(Orange_County,_California)",location,City,85,**
http://dbpedia.org/resource/Acty_Shiodome,location,City,85,**
http://dbpedia.org/resource/Yellow_Line_(CTA),location,City,85,**
http://dbpedia.org/resource/SM_Center_Pasig,location,City,85,**
http://dbpedia.org/resource/Long_Island_Motor_Parkway,location,City,85,1
http://dbpedia.org/resource/Church_of_the_Good_Shepherd_(New_York_City),location,City,85,1
