Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Independent_school,dbot_rules,**
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Mixed-sex_education,dbot_rules,**
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Day_school,dbot_rules,**
http://dbpedia.org/resource/Charles_Gordon_Edwards,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Charles_Gordon_Edwards,residence,City,dbot_rules,**
http://dbpedia.org/resource/Charles_Gordon_Edwards,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Karen_Gerbrands,birthPlace,List_of_cities_in_the_Netherlands_by_province,dbot_rules,**
http://dbpedia.org/resource/Karen_Gerbrands,birthPlace,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Olene_Walker,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Joe_Barton,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Joe_Barton,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Joe_Barton,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Joe_Barton,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/William_Horner_Fletcher,almaMater,Independent_school,dbot_rules,**
http://dbpedia.org/resource/William_Horner_Fletcher,almaMater,Day_school,dbot_rules,**
http://dbpedia.org/resource/Ramón_González_Valencia,birthPlace,Municipalities_of_Colombia,dbot_rules,**
http://dbpedia.org/resource/Andrew_Frank_Schoeppel,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Ray_Roberts,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Ray_Roberts,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Samuel_Daskam,residence,City,dbot_rules,**
http://dbpedia.org/resource/Subra_Suresh,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Steve_Laffey,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Raja_Ashfaq_Sarwar,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Raja_Ashfaq_Sarwar,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/David_Wiley_Mullins,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/David_Wiley_Mullins,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/William_Waters_Boyce,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Lorenzo_English,residence,City,dbot_rules,**
http://dbpedia.org/resource/Dick_Armey,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Dick_Armey,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Ed_Foreman,residence,City,dbot_rules,**
http://dbpedia.org/resource/Paul_Gosar,residence,City,dbot_rules,**
http://dbpedia.org/resource/Richard_H._Stallings,residence,City,dbot_rules,**
http://dbpedia.org/resource/John_Read_(Connecticut_politician),residence,City,dbot_rules,**
http://dbpedia.org/resource/C._A._Robins,residence,City,dbot_rules,**
http://dbpedia.org/resource/C._A._Robins,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Frank_Murkowski,almaMater,Nonprofit_organization,dbot_rules,**
http://dbpedia.org/resource/Frank_Murkowski,almaMater,Mixed-sex_education,dbot_rules,**
http://dbpedia.org/resource/Lee_Teng-hui,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Lee_Teng-hui,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
"http://dbpedia.org/resource/Bernard_Freyberg,_1st_Baron_Freyberg",militaryBranch,Army,dbot_rules,**
http://dbpedia.org/resource/Viktor_Kryvenko,almaMater,National_university,dbot_rules,**
http://dbpedia.org/resource/Jim_Jordan_(U.S._politician),almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jim_Jordan_(U.S._politician),almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Alexander_G._Crockett,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Rui_Barbosa,deathPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Moses_T._Stevens,birthPlace,New_England_town,dbot_rules,**
http://dbpedia.org/resource/Nick_Popaditch,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/John_Ensign,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Michael_C._Burgess,almaMater,State_university_system,dbot_rules,**
